==16816== NVPROF is profiling process 16816, command: ./mbnet
==16816== Warning: Unified Memory Profiling is not supported on the underlying platform. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==16816== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
==16816== Profiling application: ./mbnet
==16816== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
7.76735s  492.17us             (77 1 1)       (256 1 1)        34  16.250KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void CUTENSOR_NAMESPACE::permutationKernelPLC3<CUTENSOR_NAMESPACE::VectorWrite2DTensorView<unsigned char=0, unsigned char=1, bool=0, unsigned int=4, float, float, CUTENSOR_NAMESPACE::GeneralUnarySmall<float>>, CUTENSOR_NAMESPACE::VectorRead2DTensorView<unsigned char=1, unsigned char=0, bool=0, unsigned int=4, float, float, CUTENSOR_NAMESPACE::GeneralUnarySmall<float>>, CUTENSOR_NAMESPACE::ThreadLevelElementwise<CUTENSOR_NAMESPACE::ElementwiseConfig2DCommonCase<CUTENSOR_NAMESPACE::GeneralUnarySmall<float>, CUTENSOR_NAMESPACE::GeneralBinary<float>, int=2, int=64, int=64, int=256, char=4, bool=0, bool=1, bool=1, bool=1, bool=0>, float>, CUTENSOR_NAMESPACE::ElementwiseRuntimePLC3<float, float, float, float>::Params>(unsigned int=4) [774]
7.76873s  20.800us                    -               -         -         -         -  230.00KB  10.545GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
7.76875s  72.162us            (230 1 1)       (128 1 1)        26        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void genericReformat::copyPackedKernel<float, float, bool=1, bool=1, genericReformat::ArrayN<int=4>, int=4>(unsigned int, unsigned int, void const *, genericReformat::ArrayN<genericReformat::ArrayN<int=4>>, genericReformat::ArrayNWithReducedDivisors<genericReformat::ArrayN<int=4>>, void const *, int, int, int, float const *, void*, void const *, genericReformat::ArrayNWithReducedDivisors, genericReformat::ArrayNWithReducedDivisors, void const *, int, int, int, float const , int=4) [786]
7.76972s  69.794us            (230 1 1)       (128 1 1)        26        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void genericReformat::copyPackedKernel<float, float, bool=1, bool=1, genericReformat::ArrayN<int=4>, int=4>(unsigned int, unsigned int, void const *, genericReformat::ArrayN<genericReformat::ArrayN<int=4>>, genericReformat::ArrayNWithReducedDivisors<genericReformat::ArrayN<int=4>>, void const *, int, int, int, float const *, void*, void const *, genericReformat::ArrayNWithReducedDivisors, genericReformat::ArrayNWithReducedDivisors, void const *, int, int, int, float const , int=4) [793]
7.77069s  69.441us            (230 1 1)       (128 1 1)        26        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void genericReformat::copyPackedKernel<float, float, bool=1, bool=1, genericReformat::ArrayN<int=4>, int=4>(unsigned int, unsigned int, void const *, genericReformat::ArrayN<genericReformat::ArrayN<int=4>>, genericReformat::ArrayNWithReducedDivisors<genericReformat::ArrayN<int=4>>, void const *, int, int, int, float const *, void*, void const *, genericReformat::ArrayNWithReducedDivisors, genericReformat::ArrayNWithReducedDivisors, void const *, int, int, int, float const , int=4) [800]
7.77166s  69.633us            (230 1 1)       (128 1 1)        26        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void genericReformat::copyPackedKernel<float, float, bool=1, bool=1, genericReformat::ArrayN<int=4>, int=4>(unsigned int, unsigned int, void const *, genericReformat::ArrayN<genericReformat::ArrayN<int=4>>, genericReformat::ArrayNWithReducedDivisors<genericReformat::ArrayN<int=4>>, void const *, int, int, int, float const *, void*, void const *, genericReformat::ArrayNWithReducedDivisors, genericReformat::ArrayNWithReducedDivisors, void const *, int, int, int, float const , int=4) [807]
7.77622s  11.360us                    -               -         -         -         -  9.3750KB  805.92MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.77622s  51.041us                    -               -         -         -         -  387.50KB  7.2402GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
7.77624s     640ns                    -               -         -         -         -       64B  95.367MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.77716s  475.69us            (1 17 17)        (32 1 1)        64      256B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=4, int=4, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [825]
7.77864s  465.19us            (1 17 17)        (32 1 1)        64      256B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=4, int=4, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [833]
7.78013s  464.36us            (1 17 17)        (32 1 1)        64      256B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=4, int=4, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [841]
7.78157s  465.77us            (1 17 17)        (32 1 1)        64      256B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=4, int=4, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [849]
7.78298s  474.47us            (1 17 17)        (32 1 1)        64      256B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=4, int=4, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [857]
7.78523s  5.4400us                    -               -         -         -         -  9.3750KB  1.6435GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.78524s     640ns                    -               -         -         -         -       64B  95.367MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.78526s  33.280us                    -               -         -         -         -  387.50KB  11.104GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
7.78617s  608.01us            (1 14 14)        (64 1 1)        80      768B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=5, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [878]
7.78796s  586.79us            (1 14 14)        (64 1 1)        80      768B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=5, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [886]
7.78950s  575.56us            (1 14 14)        (64 1 1)        80      768B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=5, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [894]
7.79406s  600.17us            (1 14 14)        (64 1 1)        80      768B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=5, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [902]
7.79545s  589.29us            (1 14 14)        (64 1 1)        80      768B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=5, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [910]
7.79756s  5.4720us                    -               -         -         -         -  9.3750KB  1.6339GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.79757s     640ns                    -               -         -         -         -       64B  95.367MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.79806s  33.473us                    -               -         -         -         -  387.50KB  11.040GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
7.79809s  926.42us            (1 14 17)        (64 1 1)       128  1.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=4, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [931]
7.79971s  930.90us            (1 14 17)        (64 1 1)       128  1.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=4, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [939]
7.80133s  936.02us            (1 14 17)        (64 1 1)       128  1.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=4, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [947]
7.80298s  930.77us            (1 14 17)        (64 1 1)       128  1.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=4, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [955]
7.80465s  938.74us            (1 14 17)        (64 1 1)       128  1.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=4, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [963]
7.80730s  5.4730us                    -               -         -         -         -  9.3750KB  1.6336GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.80731s     512ns                    -               -         -         -         -       64B  119.21MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.80744s  33.121us                    -               -         -         -         -  387.50KB  11.158GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
7.80783s  803.86us            (1 14 22)        (32 1 1)        96      256B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=3, int=5, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [984]
7.80921s  807.06us            (1 14 22)        (32 1 1)        96      256B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=3, int=5, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [992]
7.81073s  797.01us            (1 14 22)        (32 1 1)        96      256B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=3, int=5, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1000]
7.81221s  807.50us            (1 14 22)        (32 1 1)        96      256B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=3, int=5, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1008]
7.81361s  795.06us            (1 14 22)        (32 1 1)        96      256B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=3, int=5, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1016]
7.81628s  5.4400us                    -               -         -         -         -  9.3750KB  1.6435GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.81629s     512ns                    -               -         -         -         -       64B  119.21MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.81630s  33.473us                    -               -         -         -         -  387.50KB  11.040GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
7.81666s  510.41us            (1 14 14)        (32 1 1)        80      384B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=5, int=5, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1037]
7.81777s  511.24us            (1 14 14)        (32 1 1)        80      384B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=5, int=5, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1045]
7.81978s  515.72us            (1 14 14)        (32 1 1)        80      384B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=5, int=5, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1053]
7.82118s  510.12us            (1 14 14)        (32 1 1)        80      384B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=5, int=5, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1061]
7.82258s  495.11us            (1 14 14)        (32 1 1)        80      384B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=1>, fused::KpqkPtrWriter<float, int=1, int=1, int=1>, float, float, int=5, int=5, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1069]
7.82492s  5.5050us                    -               -         -         -         -  9.3750KB  1.6241GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.82493s     576ns                    -               -         -         -         -       64B  105.96MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.82494s  33.345us                    -               -         -         -         -  387.50KB  11.083GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
7.82530s  1.7876ms            (1 22 14)        (64 1 1)       168  2.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=4>, fused::KpqkPtrWriter<float, int=1, int=1, int=4>, float, float, int=5, int=3, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1090]
7.82798s  1.7664ms            (1 22 14)        (64 1 1)       168  2.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=4>, fused::KpqkPtrWriter<float, int=1, int=1, int=4>, float, float, int=5, int=3, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1098]
7.83064s  1.5693ms            (1 22 14)        (64 1 1)       168  2.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=4>, fused::KpqkPtrWriter<float, int=1, int=1, int=4>, float, float, int=5, int=3, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1106]
7.83304s  1.3369ms            (1 22 14)        (64 1 1)       168  2.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=4>, fused::KpqkPtrWriter<float, int=1, int=1, int=4>, float, float, int=5, int=3, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1114]
7.83520s  1.3364ms            (1 22 14)        (64 1 1)       168  2.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=4>, fused::KpqkPtrWriter<float, int=1, int=1, int=4>, float, float, int=5, int=3, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1122]
7.83826s  4.3200us                    -               -         -         -         -  9.3750KB  2.0696GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.83827s     480ns                    -               -         -         -         -       64B  127.16MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.83828s  25.440us                    -               -         -         -         -  387.50KB  14.526GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
7.83851s  640.94us            (1 14 33)        (64 1 1)        72  1.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=2, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1143]
7.83997s  633.29us            (1 14 33)        (64 1 1)        72  1.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=2, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1151]
7.84144s  632.49us            (1 14 33)        (64 1 1)        72  1.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=2, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1159]
7.84289s  628.01us            (1 14 33)        (64 1 1)        72  1.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=2, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1167]
7.84389s  624.49us            (1 14 33)        (64 1 1)        72  1.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=2>, fused::KpqkPtrWriter<float, int=1, int=1, int=2>, float, float, int=2, int=5, int=2, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1175]
7.84617s  4.3210us                    -               -         -         -         -  9.3750KB  2.0691GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.84617s     480ns                    -               -         -         -         -       64B  127.16MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
7.84618s  25.440us                    -               -         -         -         -  387.50KB  14.526GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
7.84654s  1.2193ms            (1 22 14)        (32 1 1)       168      512B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=4>, fused::KpqkPtrWriter<float, int=1, int=1, int=4>, float, float, int=5, int=3, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1196]
7.84858s  1.1978ms            (1 22 14)        (32 1 1)       168      512B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=4>, fused::KpqkPtrWriter<float, int=1, int=1, int=4>, float, float, int=5, int=3, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1204]
7.85061s  1.1943ms            (1 22 14)        (32 1 1)       168      512B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void fused::fusedConvolutionReluKernel<fused::SrcChwcPtr_FltTex_Reader<float, int=1, int=1, int=1, int=4>, fused::KpqkPtrWriter<float, int=1, int=1, int=4>, float, float, int=5, int=3, int=1, int=5, int=5, int=1, int=1>(fused::ConvolutionParams<floatSrcType, int=1, int=1Type>) [1212]
