==22818== NVPROF is profiling process 22818, command: ./mbnet
==22818== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==22818== Profiling application: ./mbnet
==22818== Profiling result:
==22818== Metric result:
Invocations                               Metric Name                                    Metric Description         Min         Max         Avg
          1                     stall_exec_dependency            Issue Stall Reasons (Execution Dependency)       6.90%       6.90%       6.90%
          1                   stall_memory_dependency                    Issue Stall Reasons (Data Request)       1.39%       1.39%       1.39%
          1                             stall_texture                         Issue Stall Reasons (Texture)      34.25%      34.25%      34.25%
          1                                stall_sync                 Issue Stall Reasons (Synchronization)       0.00%       0.00%       0.00%
          1                               stall_other                           Issue Stall Reasons (Other)      56.68%      56.68%      56.68%
          1          stall_constant_memory_dependency              Issue Stall Reasons (Immediate constant)       0.03%       0.03%       0.03%
          1                           stall_pipe_busy                       Issue Stall Reasons (Pipe Busy)       0.02%       0.02%       0.02%
          1                         shared_efficiency                              Shared Memory Efficiency       0.00%       0.00%       0.00%
          1                                inst_fp_32                               FP Instructions(Single)     1881600     1881600     1881600
          1                                inst_fp_64                               FP Instructions(Double)           0           0           0
          1                              inst_integer                                  Integer Instructions     1354752     1354752     1354752
          1                          inst_bit_convert                              Bit-Convert Instructions           0           0           0
          1                              inst_control                             Control-Flow Instructions       75264       75264       75264
          1                        inst_compute_ld_st                               Load/Store Instructions     3775744     3775744     3775744
          1                                 inst_misc                                     Misc Instructions     1417472     1417472     1417472
          1           inst_inter_thread_communication                             Inter-Thread Instructions           0           0           0
          1                               issue_slots                                           Issue Slots      217097      217097      217097
          1                                 cf_issued                      Issued Control-Flow Instructions        2744        2744        2744
          1                               cf_executed                    Executed Control-Flow Instructions        2744        2744        2744
          1                               ldst_issued                        Issued Load/Store Instructions      472752      472752      472752
          1                             ldst_executed                      Executed Load/Store Instructions      118776      118776      118776
          1                       atomic_transactions                                   Atomic Transactions           0           0           0
          1           atomic_transactions_per_request                       Atomic Transactions Per Request    0.000000    0.000000    0.000000
          1                      l2_atomic_throughput                       L2 Throughput (Atomic requests)  0.00000B/s  0.00000B/s  0.00000B/s
          1                    l2_atomic_transactions                     L2 Transactions (Atomic requests)           0           0           0
          1                  l2_tex_read_transactions                       L2 Transactions (Texture Reads)     1058400     1058400     1058400
          1                     stall_memory_throttle                 Issue Stall Reasons (Memory Throttle)       0.49%       0.49%       0.49%
          1                        stall_not_selected                    Issue Stall Reasons (Not Selected)       0.05%       0.05%       0.05%
          1                 l2_tex_write_transactions                      L2 Transactions (Texture Writes)       12544       12544       12544
          1                             flop_count_hp             Floating Point Operations(Half Precision)           0           0           0
          1                         flop_count_hp_add         Floating Point Operations(Half Precision Add)           0           0           0
          1                         flop_count_hp_mul          Floating Point Operation(Half Precision Mul)           0           0           0
          1                         flop_count_hp_fma         Floating Point Operations(Half Precision FMA)           0           0           0
          1                                inst_fp_16                                 HP Instructions(Half)           0           0           0
          1                   sysmem_read_utilization                        System Memory Read Utilization    Idle (0)    Idle (0)    Idle (0)
          1                  sysmem_write_utilization                       System Memory Write Utilization     Low (1)     Low (1)     Low (1)
          1                             sm_efficiency                               Multiprocessor Activity      92.19%      92.19%      92.19%
          1                        achieved_occupancy                                    Achieved Occupancy    0.850722    0.850722    0.850722
          1                                       ipc                                          Executed IPC    0.163759    0.163759    0.163759
          1                                issued_ipc                                            Issued IPC    0.168027    0.168027    0.168027
          1                    issue_slot_utilization                                Issue Slot Utilization       3.42%       3.42%       3.42%
          1                  eligible_warps_per_cycle                       Eligible Warps Per Active Cycle    0.162695    0.162695    0.162695
          1                           tex_utilization                             Unified Cache Utilization     Low (2)     Low (2)     Low (2)
          1                            l2_utilization                                  L2 Cache Utilization     Low (2)     Low (2)     Low (2)
          1                        shared_utilization                             Shared Memory Utilization    Idle (0)    Idle (0)    Idle (0)
          1                       ldst_fu_utilization                  Load/Store Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1                         cf_fu_utilization                Control-Flow Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1                    special_fu_utilization                     Special Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
          1                        tex_fu_utilization                     Texture Function Unit Utilization     Low (2)     Low (2)     Low (2)
          1           single_precision_fu_utilization            Single-Precision Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1           double_precision_fu_utilization            Double-Precision Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
          1                        flop_hp_efficiency                            FLOP Efficiency(Peak Half)       0.00%       0.00%       0.00%
          1                        flop_sp_efficiency                          FLOP Efficiency(Peak Single)       0.86%       0.86%       0.86%
          1                        flop_dp_efficiency                          FLOP Efficiency(Peak Double)       0.00%       0.00%       0.00%
          1                    dram_read_transactions                       Device Memory Read Transactions           0           0           0
          1                   dram_write_transactions                      Device Memory Write Transactions          19          19          19
          1                      dram_read_throughput                         Device Memory Read Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                     dram_write_throughput                        Device Memory Write Throughput  2.7475MB/s  2.7475MB/s  2.7475MB/s
          1                          dram_utilization                             Device Memory Utilization     Low (1)     Low (1)     Low (1)
          1             half_precision_fu_utilization              Half-Precision Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
          1                          ecc_transactions                                      ECC Transactions           0           0           0
          1                            ecc_throughput                                        ECC Throughput  0.00000B/s  0.00000B/s  0.00000B/s
