==21977== NVPROF is profiling process 21977, command: ./mbnet
==21977== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==21977== Profiling application: ./mbnet
==21977== Profiling result:
==21977== Metric result:
Invocations                               Metric Name                                    Metric Description         Min         Max         Avg
          1                    l2_tex_read_throughput                         L2 Throughput (Texture Reads)  76.562GB/s  76.562GB/s  76.562GB/s
          1                   l2_tex_write_throughput                        L2 Throughput (Texture Writes)  8.1666GB/s  8.1666GB/s  8.1666GB/s
          1                        l2_read_throughput                                 L2 Throughput (Reads)  76.617GB/s  76.617GB/s  76.617GB/s
          1                       l2_write_throughput                                L2 Throughput (Writes)  8.1890GB/s  8.1890GB/s  8.1890GB/s
          1                    sysmem_read_throughput                         System Memory Read Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                   sysmem_write_throughput                        System Memory Write Throughput  8.8288MB/s  8.8288MB/s  8.8287MB/s
          1                     local_load_throughput                          Local Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                    local_store_throughput                         Local Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                    shared_load_throughput                         Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                   shared_store_throughput                        Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                            gld_efficiency                         Global Memory Load Efficiency      12.50%      12.50%      12.50%
          1                            gst_efficiency                        Global Memory Store Efficiency      12.50%      12.50%      12.50%
          1                    tex_cache_transactions                            Unified Cache Transactions       29600       29600       29600
          1                             flop_count_dp           Floating Point Operations(Double Precision)           0           0           0
          1                         flop_count_dp_add       Floating Point Operations(Double Precision Add)           0           0           0
          1                         flop_count_dp_fma       Floating Point Operations(Double Precision FMA)           0           0           0
          1                         flop_count_dp_mul       Floating Point Operations(Double Precision Mul)           0           0           0
          1                             flop_count_sp           Floating Point Operations(Single Precision)      236800      236800      236800
          1                         flop_count_sp_add       Floating Point Operations(Single Precision Add)           0           0           0
          1                         flop_count_sp_fma       Floating Point Operations(Single Precision FMA)      118400      118400      118400
          1                         flop_count_sp_mul        Floating Point Operation(Single Precision Mul)           0           0           0
          1                     flop_count_sp_special   Floating Point Operations(Single Precision Special)           0           0           0
          1                             inst_executed                                 Instructions Executed       26640       26640       26640
          1                               inst_issued                                   Instructions Issued       26946       26946       26946
          1                        sysmem_utilization                             System Memory Utilization     Low (1)     Low (1)     Low (1)
          1                          stall_inst_fetch              Issue Stall Reasons (Instructions Fetch)       1.42%       1.42%       1.42%
          1                     stall_exec_dependency            Issue Stall Reasons (Execution Dependency)       2.09%       2.09%       2.09%
          1                   stall_memory_dependency                    Issue Stall Reasons (Data Request)       4.81%       4.81%       4.81%
          1                             stall_texture                         Issue Stall Reasons (Texture)      57.59%      57.59%      57.59%
          1                                stall_sync                 Issue Stall Reasons (Synchronization)       0.00%       0.00%       0.00%
          1                               stall_other                           Issue Stall Reasons (Other)      29.51%      29.51%      29.51%
          1          stall_constant_memory_dependency              Issue Stall Reasons (Immediate constant)       1.60%       1.60%       1.60%
          1                           stall_pipe_busy                       Issue Stall Reasons (Pipe Busy)       0.34%       0.34%       0.34%
          1                         shared_efficiency                              Shared Memory Efficiency       0.00%       0.00%       0.00%
          1                                inst_fp_32                               FP Instructions(Single)      118400      118400      118400
          1                                inst_fp_64                               FP Instructions(Double)           0           0           0
          1                              inst_integer                                  Integer Instructions      359936      359936      359936
          1                          inst_bit_convert                              Bit-Convert Instructions           0           0           0
          1                              inst_control                             Control-Flow Instructions        4736        4736        4736
          1                        inst_compute_ld_st                               Load/Store Instructions      241536      241536      241536
          1                                 inst_misc                                     Misc Instructions      127872      127872      127872
          1           inst_inter_thread_communication                             Inter-Thread Instructions           0           0           0
          1                               issue_slots                                           Issue Slots       23838       23838       23838
          1                                 cf_issued                      Issued Control-Flow Instructions         148         148         148
          1                               cf_executed                    Executed Control-Flow Instructions         148         148         148
          1                               ldst_issued                        Issued Load/Store Instructions       30488       30488       30488
          1                             ldst_executed                      Executed Load/Store Instructions        7844        7844        7844
          1                       atomic_transactions                                   Atomic Transactions           0           0           0
          1           atomic_transactions_per_request                       Atomic Transactions Per Request    0.000000    0.000000    0.000000
          1                      l2_atomic_throughput                       L2 Throughput (Atomic requests)  0.00000B/s  0.00000B/s  0.00000B/s
          1                    l2_atomic_transactions                     L2 Transactions (Atomic requests)           0           0           0
          1                  l2_tex_read_transactions                       L2 Transactions (Texture Reads)       44400       44400       44400
          1                     stall_memory_throttle                 Issue Stall Reasons (Memory Throttle)       1.84%       1.84%       1.84%
          1                        stall_not_selected                    Issue Stall Reasons (Not Selected)       0.82%       0.82%       0.82%
          1                 l2_tex_write_transactions                      L2 Transactions (Texture Writes)        4736        4736        4736
          1                             flop_count_hp             Floating Point Operations(Half Precision)           0           0           0
          1                         flop_count_hp_add         Floating Point Operations(Half Precision Add)           0           0           0
          1                         flop_count_hp_mul          Floating Point Operation(Half Precision Mul)           0           0           0
          1                         flop_count_hp_fma         Floating Point Operations(Half Precision FMA)           0           0           0
          1                                inst_fp_16                                 HP Instructions(Half)           0           0           0
          1                   sysmem_read_utilization                        System Memory Read Utilization    Idle (0)    Idle (0)    Idle (0)
          1                  sysmem_write_utilization                       System Memory Write Utilization     Low (1)     Low (1)     Low (1)
          1                             sm_efficiency                               Multiprocessor Activity      71.27%      71.27%      71.27%
          1                        achieved_occupancy                                    Achieved Occupancy    0.421741    0.421741    0.421741
          1                                       ipc                                          Executed IPC    0.278018    0.278018    0.278018
          1                                issued_ipc                                            Issued IPC    0.287041    0.287041    0.287041
          1                    issue_slot_utilization                                Issue Slot Utilization       6.35%       6.35%       6.35%
          1                  eligible_warps_per_cycle                       Eligible Warps Per Active Cycle    0.470200    0.470200    0.470200
          1                           tex_utilization                             Unified Cache Utilization     Low (2)     Low (2)     Low (2)
          1                            l2_utilization                                  L2 Cache Utilization     Low (2)     Low (2)     Low (2)
          1                        shared_utilization                             Shared Memory Utilization    Idle (0)    Idle (0)    Idle (0)
          1                       ldst_fu_utilization                  Load/Store Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1                         cf_fu_utilization                Control-Flow Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1                    special_fu_utilization                     Special Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
          1                        tex_fu_utilization                     Texture Function Unit Utilization     Low (2)     Low (2)     Low (2)
          1           single_precision_fu_utilization            Single-Precision Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1           double_precision_fu_utilization            Double-Precision Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
          1                        flop_hp_efficiency                            FLOP Efficiency(Peak Half)       0.00%       0.00%       0.00%
          1                        flop_sp_efficiency                          FLOP Efficiency(Peak Single)       0.68%       0.68%       0.68%
          1                        flop_dp_efficiency                          FLOP Efficiency(Peak Double)       0.00%       0.00%       0.00%
          1                    dram_read_transactions                       Device Memory Read Transactions           0           0           0
          1                   dram_write_transactions                      Device Memory Write Transactions           0           0           0
          1                      dram_read_throughput                         Device Memory Read Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                     dram_write_throughput                        Device Memory Write Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                          dram_utilization                             Device Memory Utilization    Idle (0)    Idle (0)    Idle (0)
          1             half_precision_fu_utilization              Half-Precision Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
          1                          ecc_transactions                                      ECC Transactions           0           0           0
          1                            ecc_throughput                                        ECC Throughput  0.00000B/s  0.00000B/s  0.00000B/s
